date,followers,retweetcount,text,year,month,day,initial_character_lenght,most_frequent_word,most_frequent_bigramm
2022-06-30 17:24:16,1222,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:22:54,2657,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:20:13,829,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:16:14,491,1,δεν είναι δύσκολο να το καταλάβετε στοκάδια #αμβλωσεις #αμβλώσεις https://t.co/dqtwn2q3bx,2022,6,30,89,είναι,"είναι,δύσκολο"
2022-06-30 17:15:23,171168,0,"τσέλσι χάντλερ: γυμνάσιο απομακρύνει την ηθοποιό, επειδή είχε κάνει 3 αμβλώσεις https://t.co/zvqnu0kcpi",2022,6,30,103,τσέλσι,"τσέλσι,χάντλερ"
2022-06-30 17:13:20,5193,1,δεν είναι δύσκολο να το καταλάβετε στοκάδια #αμβλωσεις #αμβλώσεις https://t.co/dqtwn2q3bx,2022,6,30,89,είναι,"είναι,δύσκολο"
2022-06-30 17:08:50,582,34,"όι #ηπα καταργούν
(εν έτη 2022) τις
#αμβλωσεις.
τις οποίες ή ""κακή"" ή ""στραβή"" και ή ""ανάποδη"" #εσσδ τις νομιμοποίησε 102 χρόνια πριν 
το 1920.",2022,6,30,143,ή,"όι,ηπα"
2022-06-30 17:04:28,823,248,"αν διαφωνείτε με τις αμβλώσεις, μην κάνετε άμβλωση. ♀️

αν διαφωνείτε με τον γάμο ομόφυλων ζευγαριών, μην παντρευτείτε άτομο του ίδιου φύλου. 🏳️‍🌈

αν διαφωνείτε με την αλλαγή ταυτότητας φύλου, μην την αλλάξετε. 🏳️‍⚧️",2022,6,30,217,διαφωνείτε,"διαφωνείτε,αμβλώσεις"
2022-06-30 17:03:41,148,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:03:28,4898,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:01:38,1337,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:00:48,11073,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 17:00:35,4256,3,οι καυγάδες για τις αμβλώσεις ίσως αποδειχθούν άνευ περιεχομένου. https://t.co/fkink06zbp,2022,6,30,89,καυγάδες,"καυγάδες,αμβλώσεις"
2022-06-30 16:58:55,1778,10,"για την απόφαση του ανώτατου δικαστηρίου σχετικά με τις #αμβλώσεις στην αμερικη ξεσηκώθηκε το ελληνικο πολιτικο συστημα.
για την απόφαση του ανώτατου δικαστηρίου της ελλαδας να μην προστατέψει τα προνόμια των #πολυτέκνων..σιγή.",2022,6,30,227,απόφαση,"απόφαση,ανώτατου"
2022-06-30 16:57:13,14594,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:57:05,19588,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 16:56:34,2106,10,"για την απόφαση του ανώτατου δικαστηρίου σχετικά με τις #αμβλώσεις στην αμερικη ξεσηκώθηκε το ελληνικο πολιτικο συστημα.
για την απόφαση του ανώτατου δικαστηρίου της ελλαδας να μην προστατέψει τα προνόμια των #πολυτέκνων..σιγή.",2022,6,30,227,απόφαση,"απόφαση,ανώτατου"
2022-06-30 16:55:36,2256,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:52:07,20,36,"#αμβλωσεις_ηπα
bette midler θεάρα...
«καιρός να απαγορευτεί το viagra. 
γιατί αν η εγκυμοσύνη είναι θέλημα θεού, 
τότε το ίδιο είναι και το πεσμένο πέος» https://t.co/vq2axet8hi",2022,6,30,177,είναι,"αμβλωσειςηπα,θεάρα"
2022-06-30 16:48:23,4171,10,"για την απόφαση του ανώτατου δικαστηρίου σχετικά με τις #αμβλώσεις στην αμερικη ξεσηκώθηκε το ελληνικο πολιτικο συστημα.
για την απόφαση του ανώτατου δικαστηρίου της ελλαδας να μην προστατέψει τα προνόμια των #πολυτέκνων..σιγή.",2022,6,30,227,απόφαση,"απόφαση,ανώτατου"
2022-06-30 16:47:41,4,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:47:25,1892,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:45:20,5281,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:44:46,1097,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:33:59,3373,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:32:08,1832,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:22:10,625,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:19:22,2950,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:15:34,134,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:15:19,2002,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:14:10,4854,15,"στους δικαστικούς στις ηπα που απαγόρευσαν τις #αμβλωσεις δημοσιοποίησαν τις διευθύνσεις τους, επιτεθηκαν στα σπίτια τους, τους χακαραν  τις πιστωτικές. πότε με το καλό θα αποκτήσουμε κ στην ελλάδα τέτοια ανομία που για μαρκαδόρους παραλίγο ν αγιοποιήσει η εκκλησία τον πορτοσαλτε",2022,6,30,280,τους,"στους,δικαστικούς"
2022-06-30 16:13:30,179,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:12:59,573,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:12:37,64,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:06:41,77,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:04:05,624,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 16:02:53,541,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 16:02:31,580,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:59:59,873,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:59:57,1576,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:59:46,1706,2,"με το χαρακτηριστικό χιούμορ της η μπέτι μίντλερ σχολίασε την απόφαση του ανώτατου δικαστηρίου για τις αμβλώσεις προτείνοντας να απαγορευτεί το viagra.

https://t.co/imw5eju0g2",2022,6,30,176,χαρακτηριστικό,"χαρακτηριστικό,χιούμορ"
2022-06-30 15:58:07,647,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:57:56,191121,2,"με το χαρακτηριστικό χιούμορ της η μπέτι μίντλερ σχολίασε την απόφαση του ανώτατου δικαστηρίου για τις αμβλώσεις προτείνοντας να απαγορευτεί το viagra.

https://t.co/imw5eju0g2",2022,6,30,176,χαρακτηριστικό,"χαρακτηριστικό,χιούμορ"
2022-06-30 15:56:34,21,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:56:13,17797,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:54:54,3587,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:52:25,1626,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:51:09,432,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:48:11,13057,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:46:50,1286,36,"#αμβλωσεις_ηπα
bette midler θεάρα...
«καιρός να απαγορευτεί το viagra. 
γιατί αν η εγκυμοσύνη είναι θέλημα θεού, 
τότε το ίδιο είναι και το πεσμένο πέος» https://t.co/vq2axet8hi",2022,6,30,177,είναι,"αμβλωσειςηπα,θεάρα"
2022-06-30 15:45:23,1248,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:44:18,384467,0,"«persona non grata» η κωμικός τσέλσι χάντλερ σε γυμνάσιο του νιου τζέρσεϊ, επειδή είχε κάνει τρεις αμβλώσεις https://t.co/nafqdnzxxx",2022,6,30,132,κωμικός,"κωμικός,τσέλσι"
2022-06-30 15:42:05,302,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:41:03,3123,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:40:00,2559,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:39:22,1703,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:33:56,433,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:32:15,2529,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:30:34,1045,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:29:38,3841,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:28:50,539,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:28:44,133,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:27:59,90,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:27:59,512,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:25:12,972,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:23:58,19240,35,μετά τις αμβλώσεις τώρα το ανώτατο δικαστήριο πάει να καταργήσει τις νομοθεσίες καιβτο πλαίσιο της epa ( υπηρεσία περιβάλλοντος ) που αφορούν τα μέτρα για τη κλιματική αλλαγή. οι φασίστες θα καταστρέψουν το πλανήτη. ξεκάθαρα.,2022,6,30,225,αμβλώσεις,"αμβλώσεις,τώρα"
2022-06-30 15:20:06,761,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:18:58,2152,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:18:53,188,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:17:56,517,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:14:22,2154,1,"αμβλώσεις στις ηπα: πώς, πού και πότε θα είναι πια νόμιμες; https://t.co/fant558e8z",2022,6,30,83,αμβλώσεις,"αμβλώσεις,στις"
2022-06-30 15:13:01,623,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:07:32,12514,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:04:09,1722,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:04:04,956,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:02:06,1604,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:01:33,1513,8,με αφορμή την αντιδραστική απόφαση για τις αμβλώσεις στις ηπα https://t.co/l436mkmwvn,2022,6,30,85,αφορμή,"αφορμή,αντιδραστική"
2022-06-30 15:00:48,363,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 15:00:39,533,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 14:58:33,105,13,"μόλις τώρα ο νίκος χριστοδουλίδης ρωτήθηκε από την κάτια σάββα για (α) διαχωρισμό εκκλησίας-κράτους, (β) ευθανασία, (γ) αμβλώσεις, (δ) πολιτική κηδεία, (ε) ομόφυλα ζευγάρια και (στ) τεκνοθεσία από ομόφυλα ζευγάρια.
απάντησε μόνο για τις αμβλώσεις. για τα υπόλοιπα αερολογίες.",2022,6,30,275,από,"ομόφυλα,ζευγάρια"
2022-06-30 14:58:00,455,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
2022-06-30 14:56:04,717,657,"380€ ενοίκιο , 20€ internet, 20€ κοινόχρηστα, 400€ μηνιαίος εκκαθαριστικός #δεη , 900€ μισθός. και συζητάμε για #αμβλώσεις ; εννοείται δε μπορώ να κάνω οικογένεια.",2022,6,30,163,ενοίκιο,"ενοίκιο,κοινόχρηστα"
